,movie_id,title,is_drama,is_comedy,is_action,is_thriller,is_romance,is_horror,is_adventure,is_scifi,is_childrens,is_crime,is_war,is_documentary,is_musical,is_mystery,is_animation,is_fantasy,is_western,is_filmnoir,year
2978,2978,Experience Preferred... But Not Essential,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
2979,2979,Under the Rainbow,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
2980,2980,How I Won the War,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1967
2981,2981,Light It Up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
2982,2982,Anywhere But Here,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
2983,2983,Dogma,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
2984,2984,"Messenger: The Story of Joan of Arc, The",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1999
2985,2985,Pok̩mon: The First Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1998
2986,2986,Felicia's Journey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
2987,2987,Oxygen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
2988,2988,Where's Marlowe?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
2989,2989,"Ape, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1940
2990,2990,British Intelligence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
2991,2991,"Commitments, The",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
2992,2992,Holiday Inn,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1942
2993,2993,"Longest Day, The",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1962
2994,2994,Poison Ivy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
2995,2995,Poison Ivy: New Seduction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
2996,2996,Ten Benny,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
2997,2997,Tora! Tora! Tora!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1970
2998,2998,Women on the Verge of a Nervous Breakdown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
2999,2999,"Verdict, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
3000,3000,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
3001,3001,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1984
3002,3002,Stand and Deliver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
3003,3003,Moonstruck,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
3004,3004,"Sandpiper, The",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
3005,3005,Jeremiah Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1972
3006,3006,Repulsion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
3007,3007,Irma la Douce,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
3008,3008,42 Up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998
3009,3009,Liberty Heights,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3010,3010,Mansfield Park,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3011,3011,"Goodbye, 20th Century",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998
3012,3012,Sleepy Hollow,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1999
3013,3013,"World Is Not Enough, The",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3014,3014,All About My Mother,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3015,3015,Home Page,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999
3016,3016,"Living Dead Girl, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1982
3017,3017,March of the Wooden Soldiers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934
3018,3018,Scrooged,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
3019,3019,Harvey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950
3020,3020,"Bicycle Thief, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948
3021,3021,Matewan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
3022,3022,Kagemusha,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1980
3023,3023,Chushingura,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
3024,3024,McCabe & Mrs. Miller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1971
3025,3025,Maurice,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
3026,3026,"Grapes of Wrath, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
3027,3027,My Man Godfrey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
3028,3028,"Shop Around the Corner, The",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
3029,3029,"Natural, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
3030,3030,Shampoo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
3031,3031,"River Runs Through It, A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3032,3032,Fatal Attraction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
3033,3033,Jagged Edge,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
3034,3034,Stanley & Iris,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
3035,3035,Midnight Run,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1988
3036,3036,Awakenings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
3037,3037,Come See the Paradise,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
3038,3038,Backdraft,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
3039,3039,"Fisher King, The",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
3040,3040,"River, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
3041,3041,Country,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
3042,3042,Places in the Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
3043,3043,'Night Mother,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
3044,3044,End of Days,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3045,3045,Toy Story 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1999
3046,3046,Flawless,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3047,3047,Miss Julie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3048,3048,Ride with the Devil,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1999
3049,3049,Tumbleweeds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3050,3050,Bay of Blood,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1971
3051,3051,"Distinguished Gentleman, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3052,3052,"Hitch-Hiker, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1953
3053,3053,Santa Fe Trail,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1940
3054,3054,Spring Fever USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
3055,3055,Agnes Browne,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3056,3056,"End of the Affair, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3057,3057,"End of the Affair, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955
3058,3058,Holy Smoke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3059,3059,"Map of the World, A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3060,3060,Sweet and Lowdown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3061,3061,Bonfire of the Vanities,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
3062,3062,Broadway Damage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
3063,3063,Daddy Long Legs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919
3064,3064,Go West,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925
3065,3065,Grand Illusion,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1937
3066,3066,"Great Santini, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
3067,3067,"James Dean Story, The",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1957
3068,3068,"Sea Wolves, The",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1980
3069,3069,Stealing Home,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
3070,3070,Tarzan the Fearless,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1933
3071,3071,"Three Ages, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923
3072,3072,"Two Jakes, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
3073,3073,U2: Rattle and Hum,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1988
3074,3074,Hell in the Pacific,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1968
3075,3075,"Glass Bottom Boat, The",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
3076,3076,"Cradle Will Rock, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3077,3077,Deuce Bigalow: Male Gigolo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3078,3078,"Green Mile, The",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3079,3079,"Cider House Rules, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3080,3080,Diamonds,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1999
3081,3081,"War Zone, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3082,3082,"Bat Whispers, The",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1930
3083,3083,"Last Picture Show, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
3084,3084,"7th Voyage of Sinbad, The",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1958
3085,3085,Blood on the Sun,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1945
3086,3086,Anna and the King,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3087,3087,Bicentennial Man,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999
3088,3088,Stuart Little,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999
3089,3089,"Emperor and the Assassin, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3090,3090,Fantasia 2000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1999
3091,3091,Magnolia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3092,3092,Onegin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3093,3093,Simpatico,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3094,3094,Topsy-Turvy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3095,3095,"Alley Cats, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
3096,3096,Boiling Point,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
3097,3097,Brenda Starr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989
3098,3098,Carnal Knowledge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
3099,3099,Easy Rider,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1969
3100,3100,"Falcon and the Snowman, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
3101,3101,Hi-Yo Silver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1940
3102,3102,Room at the Top,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959
3103,3103,Ulysses,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1954
3104,3104,Any Given Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3105,3105,Man on the Moon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3106,3106,Galaxy Quest,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1999
3107,3107,"Talented Mr. Ripley, The",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1999
3108,3108,Next Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3109,3109,"Hurricane, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3110,3110,Angela's Ashes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3111,3111,Play it to the Bone,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3112,3112,Titus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3113,3113,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999
3114,3114,"Third Miracle, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3115,3115,Montana,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1998
3116,3116,Snow Falling on Cedars,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3117,3117,"Girl, Interrupted",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3118,3118,Trans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
3119,3119,"Life and Times of Hank Greenberg, The",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998
3120,3120,My Dog Skip,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3121,3121,Supernova,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2000
3122,3122,"Quarry, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
3123,3123,"Terrorist, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
3124,3124,Creature,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999
3125,3125,"Way We Were, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
3126,3126,Tess of the Storm Country,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922
3127,3127,Stalag 17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1953
3128,3128,"Presidio, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
3129,3129,Papillon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
3130,3130,Pal Joey,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1957
3131,3131,"Last Detail, The",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
3132,3132,Five Easy Pieces,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
3133,3133,Even Dwarfs Started Small,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
3134,3134,Dead Calm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
3135,3135,"Boys from Brazil, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
3136,3136,Black Sunday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1960
3137,3137,Against All Odds,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
3138,3138,"Snows of Kilimanjaro, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1952
3139,3139,Loaded Weapon 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
3140,3140,"Loves of Carmen, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948
3141,3141,Fast Times at Ridgemont High,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
3142,3142,"Cry in the Dark, A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
3143,3143,Born to Win,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
3144,3144,Batman: Mask of the Phantasm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1993
3145,3145,American Flyers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
3146,3146,Voyage of the Damned,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
3147,3147,Vampyros Lesbos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1970
3148,3148,"Star Is Born, A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937
3149,3149,Poison,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
3150,3150,Pacific Heights,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
3151,3151,Night Tide,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961
3152,3152,"Draughtsman's Contract, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
3153,3153,Carmen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
3154,3154,"Zed & Two Noughts, A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
3155,3155,Woman in the Dunes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
3156,3156,Down to You,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
3157,3157,Hellhounds on My Trail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999
3158,3158,"Not Love, Just Frenzy",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
3159,3159,Wirey Spindell,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3160,3160,Another Man's Poison,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1952
3161,3161,"Odessa File, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
3162,3162,"Saphead, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3163,3163,Seven Chances,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925
3164,3164,Smashing Time,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
3165,3165,Train Ride to Hollywood,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
3166,3166,Where the Buffalo Roam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
3167,3167,Zachariah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1971
3168,3168,Kestrel's Eye,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998
3169,3169,Eye of the Beholder,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3170,3170,Isn't She Great?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
3171,3171,"Big Tease, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3172,3172,"Cup, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3173,3173,Santitos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
3174,3174,Encino Man,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3175,3175,"Goodbye Girl, The",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
3176,3176,I Am Cuba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
3177,3177,Malcolm X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3178,3178,Sister Act,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1992
3179,3179,Sister Act 2: Back in the Habit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
3180,3180,"Hand That Rocks the Cradle, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3181,3181,Alive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
3182,3182,Agnes of God,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1985
3183,3183,Scent of a Woman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3184,3184,Wayne's World,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3185,3185,Wayne's World 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
3186,3186,"League of Their Own, A",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3187,3187,Patriot Games,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3188,3188,"Bodyguard, The",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3189,3189,Death Becomes Her,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3190,3190,Far and Away,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3191,3191,Howards End,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3192,3192,Singles,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3193,3193,Twin Peaks: Fire Walk with Me,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992
3194,3194,White Men Can't Jump,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3195,3195,Buffy the Vampire Slayer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992
3196,3196,Hard-Boiled,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1992
3197,3197,Man Bites Dog,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1992
3198,3198,"Mariachi, El",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3199,3199,Stop! Or My Mom Will Shoot,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3200,3200,Forever Young,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1992
3201,3201,"Cutting Edge, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3202,3202,Of Mice and Men,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3203,3203,Bad Lieutenant,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1992
3204,3204,Scream 3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2000
3205,3205,Single White Female,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3206,3206,"Boondock Saints, The",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3207,3207,Gun Shy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
3208,3208,Beloved/Friend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3209,3209,Gendernauts,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999
3210,3210,Knockout,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999
3211,3211,"Baby, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1973
3212,3212,"Brandon Teena Story, The",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998
3213,3213,Different for Girls,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
3214,3214,Minnie and Moskowitz,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
3215,3215,They Might Be Giants,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
3216,3216,"Beach, The",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000
3217,3217,Snow Day,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
3218,3218,"Tigger Movie, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2000
3219,3219,Cotton Mary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3220,3220,Not One Less,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3221,3221,Soft Toilet Seats,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
3222,3222,Trois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
3223,3223,"Big Combo, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1955
3224,3224,Conceiving Ada,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
3225,3225,Eaten Alive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1976
3226,3226,Raining Stones,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
3227,3227,To Sir with Love,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
3228,3228,With Byrd at the South Pole,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1930
3229,3229,Boiler Room,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
3230,3230,Hanging Up,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
3231,3231,Pitch Black,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000
3232,3232,"Whole Nine Yards, The",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000
